gender,Near_Location,Partner,Promo_friends,Phone,Contract_period,Group_visits,Age,Avg_additional_charges_total,Month_to_end_contract,Lifetime,Avg_class_frequency_total,Avg_class_frequency_current_month,Churn,cluster,churn_proba,stay_proba,historical_CLV,expected_future_months,expected_future_revenue,expected_CLV,months_into_current,cluster_v2
0,1,0,0,1,12,0,30,165.97774217280755,12.0,3,2.8817310599475534,2.9094484043399778,0,1,0.00032227943,0.9996777,3965.9777421728077,11.996132612228394,13195.745873451233,17161.72361562404,0.0,0
0,1,1,1,1,12,1,35,302.878534738432,9.0,4,4.661961248469951,4.7330590768749605,0,1,3.4064393e-05,0.9999659,5202.878534738432,8.999693155288696,9899.662470817566,15102.541005555999,3.0,1
1,1,1,0,1,1,0,31,125.6193596954305,1.0,4,0.4077973094142546,0.4371446891366985,0,0,0.0099692345,0.99003077,5025.619359695431,0.9900307655334473,1089.033842086792,6114.653201782223,0.0,3
0,1,1,0,1,12,1,29,42.24532509765183,12.0,12,3.2608140364674183,3.3953526869551425,0,1,4.5695964e-05,0.9999543,13742.245325097652,11.999451398849487,13199.396538734436,26941.64186383209,0.0,0
1,1,0,0,1,1,0,25,294.95448051607366,1.0,11,1.8309765970272125,2.04669681459107,0,2,0.0012926906,0.9987073,12894.954480516073,0.9987072944641113,1098.5780239105225,13993.532504426596,0.0,0
0,1,0,0,1,6,0,29,61.658825727238906,6.0,8,0.4057144226374647,0.2949209193349389,0,0,0.0027132083,0.9972868,9361.65882572724,5.983720779418945,6582.09285736084,15943.75168308808,0.0,3
1,1,0,0,0,1,0,24,43.79864280702118,1.0,0,0.3988878266173657,0.3361389976156263,1,3,0.99790287,0.0020971298,543.7986428070212,0.0020971298217773438,2.306842803955078,546.1054856109763,0.0,2
1,0,0,0,1,1,0,30,300.329873368941,1.0,0,0.9840615213358412,0.9097792264819788,1,0,0.87786275,0.12213725,800.329873368941,0.12213724851608276,134.35097336769104,934.680846736632,0.0,3
1,1,1,1,0,6,1,30,378.6654363508136,6.0,3,2.5070302496236243,2.7104782706603823,0,3,0.0003549288,0.99964505,4178.665436350813,5.997870326042175,6597.657358646393,10776.322794997206,0.0,2
0,1,0,0,1,1,0,28,60.42205160338389,1.0,0,0.956177999272542,0.3264269663717421,1,0,0.99944,0.00055998564,560.4220516033839,0.0005599856376647949,0.6159842014312744,561.0380358048152,0.0,3
0,1,1,1,1,1,0,33,208.2639472715427,1.0,3,0.7050053772128169,0.7011471402283354,0,0,0.028778862,0.97122115,4008.2639472715427,0.9712211489677429,1068.3432638645172,5076.60721113606,0.0,1
0,1,1,1,1,12,0,27,175.8822373865701,6.0,6,1.0884871900526316,1.0890611003372872,0,1,0.0006724076,0.9993276,7275.8822373865705,5.995965600013733,6595.562160015106,13871.444397401676,6.0,1
1,1,0,0,1,1,1,28,169.0003691632586,1.0,1,2.2886970909807367,2.8117122585718954,1,2,0.5326998,0.46730018,1769.0003691632587,0.4673001766204834,514.0301942825317,2283.0305634457904,0.0,0
0,0,0,0,1,1,0,30,353.89483221304164,1.0,4,1.025733570347172,0.8821477822703596,0,0,0.014115763,0.98588425,5253.894832213042,0.9858842492103577,1084.4726741313934,6338.367506344435,0.0,3
0,1,0,0,1,1,0,30,33.64768713417806,1.0,1,0.7063989487408346,0.6160593406375316,0,0,0.41046447,0.58953553,1633.647687134178,0.5895355343818665,648.4890878200531,2282.1367749542314,0.0,3
1,1,0,0,1,6,0,24,233.821819461228,6.0,1,2.4656139206905068,2.50528150989596,1,2,0.54024005,0.45975995,1833.821819461228,2.7585597038269043,3034.4156742095947,4868.237493670823,0.0,0
1,1,0,1,1,12,1,28,42.11737765085556,11.0,5,2.203082504661746,2.1495434822523807,0,1,0.00026307773,0.9997369,6042.117377650856,10.997105956077576,12096.816551685333,18138.933929336188,1.0,1
0,1,0,0,1,1,0,31,104.91704106895702,1.0,0,1.1954402753729396,0.2476364788908301,1,0,0.99859136,0.0014086366,604.917041068957,0.0014086365699768066,1.5495002269744873,606.4665412959315,0.0,3
0,1,0,1,0,1,1,28,249.44664944128928,1.0,1,1.5137459963929023,0.0,1,3,0.99954575,0.000454247,1849.4466494412893,0.00045424699783325195,0.49967169761657715,1849.946321138906,0.0,2
0,0,0,0,1,1,0,31,103.52946486576973,1.0,6,1.4958683371670327,1.4933401073551813,0,0,0.008362632,0.99163735,7203.52946486577,0.9916373491287231,1090.8010840415955,8294.330548907365,0.0,3
1,1,1,0,1,1,0,30,127.87906257455444,1.0,1,3.9904465637408864,4.025627030971009,0,2,0.014082119,0.98591787,1727.8790625745544,0.985917866230011,1084.509652853012,2812.3887154275662,0.0,0
0,0,1,0,1,12,1,31,26.64347602796116,9.0,2,2.7669798973464865,2.682790022933504,0,1,0.0026946983,0.9973053,2726.6434760279612,8.975747466087341,9873.322212696075,12599.965688724036,3.0,1
1,1,0,0,1,1,0,28,309.4325947999045,1.0,2,2.971051137271609,2.94488683090342,0,2,0.023874829,0.9761252,3009.4325947999046,0.976125180721283,1073.7376987934113,4083.170293593316,0.0,0
1,1,1,0,1,12,0,24,70.67150093064276,12.0,7,2.4866758386707715,2.487343644977181,0,1,0.00024681317,0.9997532,8270.671500930643,11.997038125991821,13196.741938591003,21467.413439521646,0.0,0
0,1,1,0,1,1,0,31,118.70970896052592,1.0,13,2.207351716537316,2.234250436990268,0,2,0.0010856827,0.9989143,14918.709708960527,0.9989143013954163,1098.8057315349579,16017.515440495485,0.0,0
0,1,1,0,1,1,1,33,127.32609433383236,1.0,3,2.456624434244472,2.384780243491889,0,2,0.008302827,0.9916972,3927.3260943338323,0.9916971921920776,1090.8669114112854,5018.193005745117,0.0,0
1,1,0,0,1,1,1,34,123.63534886016492,1.0,4,0.9335082194392526,0.9267313437507352,0,0,0.0073590856,0.9926409,5023.635348860165,0.9926409125328064,1091.905003786087,6115.540352646252,0.0,3
0,1,1,1,1,1,1,25,5.764080608692979,1.0,1,1.5187958941592907,1.9178718910166608,1,0,0.938489,0.06151098,1605.764080608693,0.06151098012924194,67.66207814216614,1673.426158750859,0.0,1
1,1,0,1,1,1,0,33,31.449560104543902,1.0,3,3.2967909371151576,3.158237281064129,0,2,0.0028804906,0.9971195,3831.4495601045437,0.9971194863319397,1096.8314349651337,4928.280995069677,0.0,0
1,1,1,1,0,6,0,28,228.09893908574256,6.0,1,0.9532947370875609,0.0,1,3,0.98896885,0.011031151,1828.0989390857426,0.06618690490722656,72.80559539794922,1900.9045344836918,0.0,2
0,1,0,0,1,12,1,32,130.98141748474984,11.0,5,2.301247098543049,2.2745728694034746,0,1,0.00012256246,0.99987745,6130.98141748475,10.99865198135376,12098.517179489136,18229.498596973885,1.0,0
1,1,0,0,1,1,1,30,104.2683095882524,1.0,0,1.8502641584009032,1.4947189943837826,1,0,0.9669864,0.033013582,604.2683095882524,0.03301358222961426,36.314940452575684,640.583250040828,0.0,3
1,0,1,0,1,6,0,29,109.9986514124416,6.0,5,2.0935330311343785,2.027589676129577,0,2,0.0023917821,0.99760824,6109.998651412441,5.985649466514587,6584.214413166046,12694.213064578487,0.0,3
1,1,1,0,1,6,0,33,76.695751402237,4.0,7,3.487659498524472,3.4454228491511616,0,2,0.0001907126,0.99980927,8276.695751402238,3.999237060546875,4399.1607666015625,12675.8565180038,2.0,0
0,1,1,0,1,6,1,29,208.41746374923835,5.0,1,1.4003684955645803,1.2984264070191949,0,0,0.17135793,0.8286421,1808.4174637492383,4.143210351467133,4557.531386613846,6365.948850363084,1.0,1
1,1,1,1,1,12,1,32,73.31758254405936,12.0,5,3.287171951548463,3.22625399682724,0,1,6.27823e-05,0.99993724,6073.317582544059,11.999246835708618,13199.17151927948,19272.48910182354,0.0,1
1,1,1,1,1,12,0,30,209.2103335070749,11.0,2,2.582536887398148,2.573796804063164,0,1,0.00092222187,0.9990778,2909.210333507075,10.989855766296387,12088.841342926025,14998.0516764331,1.0,1
1,1,1,0,1,1,1,26,300.92798748069765,1.0,2,2.3837080544156146,2.2147552469111744,0,2,0.079017065,0.92098296,3000.9279874806975,0.9209829568862915,1013.0812525749207,4014.009240055618,0.0,0
0,1,1,0,1,1,0,27,372.1845733937842,1.0,6,3.100581034079904,3.1159902323242488,0,2,0.0008511251,0.99914885,7472.184573393784,0.9991488456726074,1099.0637302398682,8571.248303633653,0.0,0
1,1,1,1,1,12,0,35,211.4301418593365,12.0,1,2.728726608860255,2.729694407590572,0,1,0.00074224116,0.99925774,1811.4301418593366,11.991092920303345,13190.20221233368,15001.632354193016,0.0,1
1,1,1,1,1,1,0,23,191.8180627674805,1.0,1,1.5533782427132927,1.1202849447914047,1,0,0.97328377,0.026716232,1791.8180627674806,0.026716232299804688,29.387855529785156,1821.2059182972657,0.0,3
0,1,0,0,1,1,0,28,109.4925236483258,1.0,1,1.825684501603496,1.8693400605183417,0,0,0.6429063,0.3570937,1709.492523648326,0.3570936918258667,392.80306100845337,2102.2955846567793,0.0,3
0,1,1,1,1,12,1,34,169.3236577161879,12.0,1,2.0776150864142804,2.182571210490278,0,1,0.0012334102,0.9987666,1769.3236577161879,11.985199213027954,13183.71913433075,14953.042792046937,0.0,1
1,1,1,1,1,1,1,33,328.69097743983133,1.0,12,2.3422314414952687,2.2735362846807816,0,2,0.00045879086,0.9995412,14028.690977439832,0.9995412230491638,1099.4953453540802,15128.186322793912,0.0,1
0,1,0,0,1,6,1,35,44.286882256923285,6.0,1,0.4993828448097724,0.5985319291198938,0,0,0.005477586,0.9945224,1644.2868822569233,5.967134356498718,6563.84779214859,8208.134674405514,0.0,3
1,1,0,0,0,1,0,27,56.1786138497775,1.0,0,1.9828498658641185,1.3385705768262084,1,3,0.99915016,0.000849843,556.1786138497775,0.0008498430252075195,0.9348273277282715,557.1134411775058,0.0,2
0,1,1,0,1,1,0,25,49.278551350296574,1.0,3,1.419160803959895,1.279736013382356,1,0,0.8951711,0.104828894,3849.2785513502968,0.10482889413833618,115.3117835521698,3964.5903349024666,0.0,3
1,1,1,1,1,1,1,30,94.79606251386365,1.0,1,1.106102314772085,0.3231801072985347,1,0,0.9976357,0.0023642778,1694.7960625138637,0.0023642778396606445,2.600705623626709,1697.3967681374904,0.0,1
1,0,0,1,1,1,0,30,301.2333990353955,1.0,1,3.29207516136828,3.269879267674627,0,2,0.0023834535,0.9976165,1901.2333990353955,0.9976165294647217,1097.3781824111938,2998.6115814465893,0.0,0
0,1,1,1,1,6,0,30,26.05853557594857,6.0,4,1.5338905599249872,1.5013827143895646,0,1,0.030647472,0.96935254,4926.058535575949,5.8161152601242065,6397.726786136627,11323.785321712576,0.0,1
1,0,0,0,1,1,0,27,225.3294005880369,1.0,2,0.5831661905143818,0.8560768078159704,1,0,0.5567223,0.44327772,2925.329400588037,0.4432777166366577,487.6054883003235,3412.9348888883605,0.0,3
1,1,0,0,1,1,1,30,30.37275543664572,1.0,1,2.078957684055861,2.5704513946038348,1,2,0.6626012,0.33739883,1630.3727554366458,0.33739882707595825,371.1387097835541,2001.5114652201999,0.0,0
0,0,0,0,0,1,0,25,24.76110956198493,1.0,9,3.3260479835473475,3.3675050780453497,0,3,0.0027849877,0.99721503,10424.761109561985,0.9972150325775146,1096.936535835266,11521.697645397251,0.0,2
1,1,0,0,1,1,1,27,133.57018003003952,1.0,2,3.1020289776569294,3.161236499392865,0,2,0.026270641,0.9737294,2833.5701800300394,0.9737293720245361,1071.1023092269897,3904.672489257029,0.0,0
0,1,0,0,1,1,0,24,53.78760781677702,1.0,4,1.084734543767839,1.0819027098352707,0,0,0.3257673,0.6742327,4953.787607816777,0.6742327213287354,741.6559934616089,5695.443601278386,0.0,3
0,1,1,0,0,12,0,32,182.5486999734869,12.0,2,1.5688220254654774,1.5036626952561414,0,3,0.0010002018,0.9989998,2882.5486999734867,11.98799729347229,13186.797022819519,16069.345722793005,0.0,2
0,1,1,0,1,1,0,32,211.8141698710406,1.0,3,2.270248900742737,2.155382619256752,0,2,0.023047779,0.9769522,4011.8141698710406,0.9769521951675415,1074.6474146842957,5086.461584555336,0.0,0
0,0,1,0,1,12,0,33,19.65945958701809,12.0,5,1.4955743538569748,1.3985506840863091,0,1,0.0018336498,0.9981663,6019.659459587018,11.977995872497559,13175.795459747314,19195.454919334334,0.0,3
0,1,0,0,1,1,0,25,70.56509891958883,1.0,1,1.1127181855139392,0.7166209650309967,1,0,0.994412,0.005587995,1670.5650989195888,0.0055879950523376465,6.146794557571411,1676.7118934771602,0.0,3
0,1,1,0,1,1,0,27,47.06427625180362,1.0,2,1.6061065816571234,1.73963959741732,1,0,0.68567663,0.31432337,2747.0642762518037,0.314323365688324,345.7557022571564,3092.81997850896,0.0,3
0,0,1,0,1,6,1,30,308.96204307704687,3.0,8,1.3752392446477977,1.4472785544112865,0,0,0.00042227856,0.9995777,9608.962043077046,2.998733103275299,3298.606413602829,12907.568456679875,3.0,1
1,1,1,1,1,12,1,32,59.917857455895074,11.0,4,0.5296202923288764,0.5035893545216089,0,1,0.0007615261,0.9992385,4959.9178574558955,10.991623401641846,12090.78574180603,17050.703599261928,1.0,1
0,1,0,0,1,1,0,25,22.483668755772648,1.0,0,1.270843072401776,0.7783876768911253,1,0,0.9990589,0.00094109774,522.4836687557727,0.0009410977363586426,1.0352075099945068,523.5188762657672,0.0,3
1,1,1,1,1,6,1,33,211.36241304310136,6.0,2,0.0334740806984448,0.0430830077964219,0,1,0.001699349,0.9983007,2911.3624130431012,5.989804029464722,6588.784432411194,9500.146845454296,0.0,1
1,1,0,0,0,6,1,29,116.34512473349156,6.0,4,1.947272984375301,1.8432115547223191,0,3,0.004951389,0.9950486,5016.3451247334915,5.970291495323181,6567.320644855499,11583.665769588992,0.0,2
1,1,1,0,1,12,1,31,40.39625201718745,12.0,2,2.558091173085,2.687686254370816,0,1,0.0012581468,0.99874187,2740.3962520171876,11.984902381896973,13183.39262008667,15923.788872103858,0.0,1
1,1,0,0,1,1,0,26,154.79277827257084,1.0,0,1.6452163401014466,1.7947440163978854,1,0,0.95882547,0.04117453,654.7927782725708,0.04117453098297119,45.29198408126831,700.0847623538391,0.0,3
0,1,1,1,1,6,1,30,31.055816795371346,6.0,9,2.7690799115010347,2.744666071486628,0,1,0.0003650596,0.9996349,10431.055816795371,5.997809529304504,6597.590482234955,17028.646299030326,0.0,1
0,1,0,0,1,1,0,21,215.3961708621793,1.0,0,0.698017013292463,0.9852456922978956,1,0,0.9883669,0.011633098,715.3961708621794,0.011633098125457764,12.79640793800354,728.1925788001829,0.0,3
1,1,1,0,1,1,0,28,118.6067922829257,1.0,4,2.1703084458411537,2.1887377097936165,0,2,0.012540621,0.98745936,5018.606792282926,0.9874593615531921,1086.2052977085114,6104.8120899914375,0.0,0
0,1,1,1,1,12,1,33,64.82988507036485,11.0,1,2.8526598181797898,2.809402137671443,0,1,0.0008681166,0.99913186,1664.8298850703648,10.99045044183731,12089.495486021042,13754.325371091407,1.0,1
0,0,1,0,1,6,0,33,42.8904331572821,6.0,4,1.46680708520786,1.292824003996777,0,0,0.060681228,0.9393188,4942.890433157282,5.635912656784058,6199.503922462463,11142.394355619745,0.0,3
0,0,0,0,1,1,0,28,94.935375360385,1.0,7,1.898403338863197,1.9082603781608671,0,0,0.0028650805,0.9971349,8294.935375360385,0.9971349239349365,1096.8484163284302,9391.783791688815,0.0,3
1,0,0,0,0,1,0,30,89.09440024482761,1.0,4,1.5549169452308482,1.4651692360765771,0,3,0.14155944,0.8584406,4989.094400244828,0.8584405779838562,944.2846357822418,5933.37903602707,0.0,2
1,1,1,0,1,1,1,32,202.8418540441845,1.0,6,0.3537482833066581,0.187002905407751,0,0,0.0009972659,0.99900275,7302.841854044184,0.9990027546882629,1098.9030301570892,8401.744884201275,0.0,3
1,1,0,0,1,6,1,31,34.699763494685484,6.0,4,3.960515478578985,3.797594119467672,0,2,0.00042006714,0.9995799,4934.699763494686,5.997479438781738,6597.227382659912,11531.927146154598,0.0,0
1,0,0,0,1,1,1,28,209.3388491812627,1.0,3,3.7877580680597673,3.680691565628339,0,2,0.002125118,0.99787486,4009.3388491812625,0.9978748559951782,1097.662341594696,5107.001190775958,0.0,0
0,1,1,0,1,1,0,29,81.20430397426577,1.0,0,2.3375251665631134,2.1016425108234174,1,0,0.9662269,0.033773124,581.2043039742657,0.03377312421798706,37.15043663978577,618.3547406140515,0.0,3
0,1,1,1,1,6,0,31,221.68974227943696,6.0,1,0.993280406175048,0.9270783554888395,0,1,0.019808657,0.98019135,1821.689742279437,5.881148099899292,6469.262909889221,8290.952652168658,0.0,1
0,1,1,1,1,1,1,30,83.80905576600622,1.0,9,0.0,0.0,0,0,0.009323678,0.99067634,10483.809055766007,0.9906763434410095,1089.7439777851105,11573.553033551118,0.0,1
0,1,0,1,1,1,1,24,29.74604343965725,1.0,5,1.308771756898062,1.1932876718918757,0,0,0.030125016,0.969875,6029.746043439657,0.9698749780654907,1066.8624758720398,7096.608519311697,0.0,3
1,1,0,0,1,1,0,31,92.68242236111271,1.0,0,3.1515538524796822,3.2550140322339187,1,2,0.60797876,0.39202124,592.6824223611127,0.3920212388038635,431.2233626842499,1023.9057850453626,0.0,0
0,1,0,0,1,1,0,27,179.62254946093648,1.0,3,2.2130640069702645,1.087306283234982,1,0,0.99372476,0.0062752366,3979.6225494609366,0.0062752366065979,6.90276026725769,3986.5253097281943,0.0,3
0,1,0,0,1,12,1,25,148.76187874733117,12.0,13,2.467928722182188,2.516112554690715,0,1,5.9617723e-05,0.9999404,14948.761878747331,11.999284744262695,13199.213218688965,28147.975097436298,0.0,0
0,1,0,0,1,6,1,33,196.23040389874083,5.0,4,2.5822911183480226,2.6319724284885377,0,2,0.00058115425,0.99941885,5096.23040389874,4.9970942735672,5496.80370092392,10593.03410482266,1.0,0
1,1,1,1,1,6,0,29,75.77134294547776,6.0,16,3.9915980033857696,3.849426924496036,0,2,0.0001912372,0.9998088,18175.771342945478,5.998852729797363,6598.7380027771,24774.509345722578,0.0,0
0,1,0,0,1,12,0,31,73.66291261257362,11.0,2,2.023341726358445,1.9214427775724112,0,1,0.0030045288,0.99699545,2773.6629126125736,10.966949939727783,12063.644933700562,14837.307846313135,1.0,0
1,1,1,0,1,12,1,28,401.72108163790887,12.0,3,1.9942820356028976,1.815132608105884,0,1,0.00037945836,0.99962056,4201.721081637909,11.995446681976318,13194.99135017395,17396.71243181186,0.0,1
1,1,1,1,1,12,0,30,126.73778542627744,11.0,3,1.3928109965251432,1.4672603821888968,0,1,0.00093127874,0.99906874,3926.7377854262772,10.989756107330322,12088.731718063354,16015.469503489632,1.0,1
1,1,1,1,1,6,0,25,47.51086882235995,6.0,1,3.183699755714549,3.146769581887094,0,1,0.060487695,0.9395123,1647.51086882236,5.637073874473572,6200.781261920929,7848.292130743289,0.0,1
1,1,1,1,1,6,0,23,104.6008322428951,5.0,3,2.706416978099085,2.9422690855805778,0,1,0.017148541,0.98285145,3904.600832242895,4.914257228374481,5405.682951211929,9310.283783454825,1.0,1
1,1,1,0,1,1,0,33,208.24959040053088,1.0,5,3.185853150731311,3.1276885789228976,0,2,0.00051742163,0.9994826,6208.249590400531,0.9994825720787048,1099.4308292865753,7307.680419687106,0.0,0
0,1,0,0,1,12,0,31,60.51661086947127,12.0,4,0.2816391803561179,0.3276868163441968,0,1,0.00084371935,0.9991563,4960.516610869471,11.989875555038452,13188.863110542297,18149.37972141177,0.0,3
1,1,0,0,1,12,1,34,198.9603479394333,9.0,3,2.9178525260485584,2.797272001893256,0,1,0.00023124085,0.99976873,3998.960347939433,8.997918605804443,9897.710466384888,13896.670814324321,3.0,0
1,1,1,1,0,1,0,30,167.8809021890936,1.0,1,2.7597341644442204,2.5270197142952218,1,3,0.3130287,0.6869713,1767.8809021890936,0.6869713068008423,755.6684374809265,2523.5493396700203,0.0,2
0,1,0,0,1,1,0,25,118.0202886488705,1.0,1,0.7151048096457298,0.4235857771474357,1,0,0.86634076,0.13365924,1718.0202886488705,0.1336592435836792,147.02516794204712,1865.0454565909176,0.0,3
0,1,1,1,1,1,0,27,263.8289611621347,1.0,2,2.697925526232164,2.046725585697935,1,2,0.93576396,0.064236045,2963.828961162135,0.06423604488372803,70.65964937210083,3034.4886105342357,0.0,1
1,1,1,1,0,1,1,28,108.28822359429324,1.0,2,2.916168462313753,3.1126163962157,0,3,0.033648856,0.96635115,2808.2882235942934,0.9663511514663696,1062.9862666130066,3871.2744902073,0.0,2
1,1,0,0,1,1,0,31,145.67959907125402,1.0,5,2.8458139076802587,2.9987624879795622,0,2,0.0018204533,0.99817955,6145.679599071254,0.99817955493927,1097.997510433197,7243.677109504451,0.0,0
1,1,1,0,1,6,1,32,274.7544395484131,6.0,2,3.787900175752583,3.8286174980400087,0,2,0.00053117337,0.9994688,2974.754439548413,5.99681282043457,6596.494102478027,9571.24854202644,0.0,0
0,1,0,0,1,1,1,19,162.87335365115177,1.0,0,0.8270577777709461,0.2403694529034241,1,0,0.9948376,0.005162418,662.8733536511518,0.005162417888641357,5.678659677505493,668.5520133286573,0.0,3
0,1,0,0,1,6,0,30,121.41890864247212,6.0,5,1.2031530851668752,1.3482356761148242,0,0,0.0017168148,0.9982832,6121.418908642472,5.9896992444992065,6588.669168949127,12710.0880775916,0.0,3
1,1,1,1,1,12,0,25,241.61384109088823,12.0,5,2.7209492720677977,2.6317951999593245,0,1,0.00038699142,0.999613,6241.613841090888,11.99535584449768,13194.891428947449,19436.50527003834,0.0,1
1,1,1,1,1,1,1,31,151.72812771471737,1.0,9,3.209360886877848,3.009936570335353,0,2,0.0019400654,0.9980599,10551.728127714718,0.9980599284172058,1097.8659212589264,11649.594048973644,0.0,1
1,1,1,1,0,1,1,34,185.14763266389852,1.0,4,2.3375859389367,2.37983678071393,0,3,0.0014283546,0.99857163,5085.147632663899,0.9985716342926025,1098.4287977218628,6183.576430385761,0.0,2
1,1,1,1,1,12,0,24,97.02752669392471,12.0,4,2.8070800129191764,2.792703483036609,0,1,0.0009624848,0.9990375,4997.027526693924,11.988450050354004,13187.295055389404,18184.32258208333,0.0,1
1,1,0,0,0,6,0,33,48.88063316697397,6.0,1,4.078849976453924,4.0569538912886856,0,3,0.0023004648,0.99769956,1648.880633166974,5.986197352409363,6584.817087650299,8233.697720817272,0.0,2
1,1,1,1,1,12,0,34,223.22773839508488,12.0,2,0.292328553003393,0.3469880577143693,0,1,0.0007386495,0.9992614,2923.227738395085,11.99113655090332,13190.250205993652,16113.477944388738,0.0,1
1,1,1,0,1,12,1,30,236.5476458403929,12.0,2,1.4378126093071897,1.4764932424964126,0,1,0.0032532397,0.9967468,2936.5476458403928,11.96096134185791,13157.057476043701,16093.605121884095,0.0,1
1,1,0,1,1,1,0,33,209.5428235771076,1.0,17,0.0,0.0,0,0,0.0031067098,0.9968933,19409.542823577107,0.9968932867050171,1096.5826153755188,20506.125438952626,0.0,3
0,1,1,0,1,12,0,32,329.7602838003287,12.0,5,1.1621898984967511,1.1884778824438875,0,1,0.00011414949,0.99988586,6329.760283800329,11.998630285263062,13198.493313789368,19528.253597589697,0.0,1
0,1,1,1,1,6,1,34,65.20210679756127,6.0,1,0.910312618886956,0.9249437228671228,0,1,0.011350487,0.9886495,1665.2021067975613,5.931896924972534,6525.086617469788,8190.288724267349,0.0,1
1,1,1,1,1,12,1,32,205.01332765872868,12.0,14,2.7697228099031848,2.6801194563149258,0,1,7.3113726e-05,0.99992687,16105.01332765873,11.999122381210327,13199.03461933136,29304.04794699009,0.0,1
1,1,1,1,1,6,1,28,88.78694416128735,5.0,8,3.897556157690023,3.798186434623824,0,2,0.00023365435,0.99976635,9388.786944161287,4.998831748962402,5498.714923858643,14887.50186801993,1.0,1
0,1,1,0,1,1,0,24,99.94346544313056,1.0,4,1.8018023549833515,1.7833450306832357,1,0,0.48817018,0.51182985,4999.943465443131,0.5118298530578613,563.0128383636475,5562.956303806778,0.0,3
1,1,1,1,1,1,0,28,14.92449090026227,1.0,0,2.8474749112448148,2.2221456731534173,1,2,0.993008,0.0069919825,514.9244909002623,0.006991982460021973,7.69118070602417,522.6156716062865,0.0,1
0,1,1,0,0,12,1,22,190.5337917671884,9.0,2,2.257147378916174,2.0767359102811054,0,3,0.030661372,0.96933866,2890.5337917671886,8.724047899246216,9596.452689170837,12486.986480938027,3.0,2
0,1,0,1,1,1,0,27,96.15382591257894,1.0,2,1.1487992311827713,0.6855834977505576,1,0,0.9902788,0.00972122,2796.153825912579,0.009721219539642334,10.693341493606567,2806.8471674061857,0.0,3
1,1,1,1,1,6,0,24,61.69577245413643,6.0,8,0.5942167341157385,0.5309396075848513,0,0,0.01255713,0.98744285,9361.695772454137,5.924657106399536,6517.12281703949,15878.818589493627,0.0,1
0,1,1,1,1,12,1,29,171.0112303692203,12.0,1,1.6898350019443162,1.7955786256331665,0,1,0.019328797,0.9806712,1771.0112303692204,11.768054723739624,12944.860196113586,14715.871426482807,0.0,1
1,1,0,1,1,6,1,31,271.1088950317004,5.0,17,2.420643810485105,2.4597174791145835,0,2,0.00048209113,0.9995179,19471.1088950317,4.997589588165283,5497.3485469818115,24968.45744201351,1.0,1
1,1,1,1,1,12,1,32,49.91247486350488,10.0,3,0.5167255332257437,0.5197068488263019,0,1,0.0019864899,0.9980135,3849.912474863505,9.980134963989258,10978.148460388184,14828.060935251688,2.0,1
1,1,0,0,1,6,1,25,76.45255869642811,6.0,3,3.338594949852624,3.4171730961850906,0,2,0.0010269915,0.998973,3876.4525586964282,5.99383807182312,6593.221879005432,10469.67443770186,0.0,0
1,1,1,0,1,6,0,28,145.72695493646592,6.0,7,1.6930988167985055,1.5824973444473045,0,1,0.0024420947,0.9975579,8345.726954936466,5.985347270965576,6583.881998062134,14929.6089529986,0.0,3
1,1,0,0,1,12,0,27,220.9192467387668,11.0,1,4.153562733687045,4.1319614041827455,0,1,0.0018600798,0.9981399,1820.9192467387668,10.979539096355438,12077.493005990982,13898.41225272975,1.0,0
0,0,1,0,1,1,1,29,176.89470961372035,1.0,1,1.433896723607893,1.3051359096688615,0,0,0.34230065,0.65769935,1776.8947096137204,0.6576993465423584,723.4692811965942,2500.3639908103146,0.0,3
1,1,1,0,0,1,1,35,30.631644881328373,1.0,3,0.966904411105684,1.0465274106716174,0,3,0.04637341,0.9536266,3830.631644881328,0.9536265730857849,1048.9892303943634,4879.620875275692,0.0,2
0,1,1,1,1,1,0,32,33.01342540676184,1.0,3,1.9377908486204023,1.890365857474328,0,0,0.019961337,0.98003864,3833.013425406762,0.9800386428833008,1078.0425071716309,4911.0559325783925,0.0,1
1,1,1,1,1,1,0,29,178.83482459063717,1.0,0,0.0113607681657801,0.0,1,0,0.91159475,0.08840525,678.8348245906371,0.08840525150299072,97.2457766532898,776.0806012439269,0.0,3
1,1,1,0,1,12,1,29,411.2434648388392,11.0,1,1.4243582671179709,1.4281096800746207,0,1,0.0039961934,0.9960038,2011.2434648388391,10.956041872501373,12051.64605975151,14062.88952459035,1.0,1
1,1,1,0,1,12,1,24,246.4266792923053,7.0,4,1.5254006728927731,1.5397247436260777,0,1,0.007124825,0.99287516,5146.426679292305,6.950126111507416,7645.138722658157,12791.565401950462,5.0,1
1,1,0,0,1,6,0,30,331.1810047587449,6.0,20,1.3887708721457468,1.3804591370624548,0,2,0.00034989597,0.9996501,22831.181004758746,5.997900724411011,6597.690796852112,29428.871801610858,0.0,0
0,1,0,0,1,6,1,29,7.728112614940784,6.0,2,3.1459634695465946,3.2251461814675606,0,2,0.0013789068,0.9986211,2707.728112614941,5.991726636886597,6590.899300575256,9298.627413190197,0.0,0
0,0,1,0,1,1,0,22,22.12369540101716,1.0,1,2.1189812921527684,1.2365222719414908,1,0,0.9995233,0.00047671795,1622.1236954010171,0.0004767179489135742,0.5243897438049316,1622.648085144822,0.0,3
